case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Non-Heinous,Under Investigation,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA23953,Siddharth Singh,Sub-Inspector,Station Writer,1994-02-12,Female,B Negative,0,2016-09-14,237872851202302601,202302601,2022-08-04,"On 30-07-2022, a case of Cyber Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-07-30T20:00:00,2022-07-31T00:00:00,2022-07-31T18:00:00,13.306,75.8355,"Incident occurred near coordinates 13.306, 75.8355 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Dev Joshi,39,Private Employee,Hindu,General,Female,Dev Das,29,Transgender,0,Nikhil Bhat,46,Female,A1,1.0,2022-08-11T03:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA23953,Chikkamagaluru District & Sessions Court,Nikhil Bhat,Hari Patil,,,
UDR,Heinous,Under Investigation,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA23953,Siddharth Singh,Head Constable,Station Writer,1983-06-02,Female,B Negative,0,2001-01-04,237872851202302601,202302601,2022-08-04,"On 30-07-2022, a case of Cyber Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-07-30T20:00:00,2022-07-31T00:00:00,2022-07-31T18:00:00,13.306,75.8355,"Incident occurred near coordinates 13.306, 75.8355 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Hari Patil,70,Female,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA77546,Farhan Sharma,Inspector,Investigating Officer,1988-06-13,Male,O Positive,1,2005-11-01,847727644202302602,202302602,2023-02-19,"On 15-02-2023, a case of Murder was reported at Vijayapura Town PS, Vijayapura district.",2023-02-15T20:00:00,2023-02-16T04:00:00,2023-02-16T15:00:00,16.8445,75.7431,"Incident occurred near coordinates 16.8445, 75.7431 within jurisdiction of Vijayapura Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Divya Shetty,64,Private Employee,Hindu,General,Transgender,Esha Pai,68,Transgender,0,Farhan Nair,,Female,A1,1.0,2023-02-26T05:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA77546,Vijayapura District & Sessions Court,Farhan Nair,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA30746,Isha Gowda,Deputy Superintendent,Investigating Officer,1984-10-16,Male,AB Positive,0,2009-10-15,354181051202302603,202302603,2025-04-21,"On 17-04-2025, a case of Murder was reported at Bengaluru City PS, Bengaluru Urban district.",2025-04-17T01:00:00,2025-04-17T02:00:00,2025-04-17T09:00:00,13.0077,77.5733,"Incident occurred near coordinates 13.0077, 77.5733 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Tanvi Gowda,40,Private Employee,Hindu,General,Male,Tanvi Reddy,25,Female,0,Abhishek Reddy,,Female,A1,1.0,2025-04-28T02:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA30746,"Principal City Civil & Sessions Court, Bengaluru",Abhishek Reddy,Pooja Nair,2025-05-12T02:00:00,A,KA30746
PAR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA30746,Isha Gowda,Constable,Circle Inspector,1988-12-10,Male,B Positive,0,2015-09-15,354181051202302603,202302603,2025-04-21,"On 17-04-2025, a case of Murder was reported at Bengaluru City PS, Bengaluru Urban district.",2025-04-17T01:00:00,2025-04-17T02:00:00,2025-04-17T09:00:00,13.0077,77.5733,"Incident occurred near coordinates 13.0077, 77.5733 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Pooja Nair,22,Transgender,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA57415,Hari Pai,Head Constable,Circle Inspector,1991-06-10,Female,O Positive,0,2009-06-21,833021493202602604,202602604,2022-08-14,"On 13-08-2022, a case of Dark Web Crime was reported at Vijayapura Town PS, Vijayapura district.",2022-08-13T07:00:00,2022-08-13T12:00:00,2022-08-14T01:00:00,16.7683,75.7135,"Incident occurred near coordinates 16.7683, 75.7135 within jurisdiction of Vijayapura Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Rahul Hegde,76,Private Employee,Hindu,General,Male,Kavya Rao,20,Female,0,Rajesh Verma,,Female,A1,1.0,2022-08-21T16:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA57415,Vijayapura District & Sessions Court,Rajesh Verma,,2022-09-16T16:00:00,B,KA57415
PAR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA76833,Anil Deshmukh,Inspector,Circle Inspector,1979-06-08,Female,B Positive,0,2017-04-15,374849073202202605,202202605,2024-01-16,"On 15-01-2024, a case of Robbery was reported at Hassan Town PS, Hassan district.",2024-01-15T02:00:00,2024-01-15T10:00:00,2024-01-15T17:00:00,12.9749,76.1077,"Incident occurred near coordinates 12.9749, 76.1077 within jurisdiction of Hassan Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Farhan Shenoy,58,Private Employee,Hindu,General,Female,Dev Rao,64,Female,0,Isha Hegde,,Transgender,A1,1.0,2024-01-23T07:00:00,Karnataka,Hassan,Hassan Town PS,KA76833,Hassan District & Sessions Court,Isha Hegde,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA56381,Ananya Bhat,Sub-Inspector,Investigating Officer,1987-10-24,Female,O Negative,0,2015-11-13,844822481202502606,202502606,2024-08-10,"On 08-08-2024, a case of Drug Offence was reported at Bidar Town PS, Bidar district.",2024-08-08T13:00:00,2024-08-08T21:00:00,2024-08-08T17:00:00,17.9069,77.4832,"Incident occurred near coordinates 17.9069, 77.4832 within jurisdiction of Bidar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Aarav Kumar,72,Private Employee,Hindu,General,Female,Chirag Das,74,Male,0,Bhavya Patil,66,Transgender,A1,1.0,2024-08-17T23:00:00,Karnataka,Bidar,Bidar Town PS,KA56381,Bidar District & Sessions Court,Bhavya Patil,Anil Kamath,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA56381,Ananya Bhat,Head Constable,SHO,1973-11-28,Male,O Negative,0,2016-11-27,844822481202502606,202502606,2024-08-10,"On 08-08-2024, a case of Drug Offence was reported at Bidar Town PS, Bidar district.",2024-08-08T13:00:00,2024-08-08T21:00:00,2024-08-08T17:00:00,17.9069,77.4832,"Incident occurred near coordinates 17.9069, 77.4832 within jurisdiction of Bidar Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Anil Kamath,42,Transgender,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA38232,Rajesh Kamath,Head Constable,SHO,1975-05-11,Male,AB Negative,0,2015-07-09,124184449202602607,202602607,2024-08-09,"On 04-08-2024, a case of Theft was reported at Bidar Town PS, Bidar district.",2024-08-04T14:00:00,2024-08-04T19:00:00,2024-08-04T16:00:00,17.8418,77.5218,"Incident occurred near coordinates 17.8418, 77.5218 within jurisdiction of Bidar Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Isha Pai,58,Private Employee,Hindu,General,Transgender,Pooja Kamath,13,Male,0,Pooja Reddy,,Female,A1,1.0,2024-08-16T17:00:00,Karnataka,Bidar,Bidar Town PS,KA38232,Bidar District & Sessions Court,Pooja Reddy,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA60244,Sanjay Kumar,Inspector,Circle Inspector,1997-09-15,Male,B Positive,0,2016-04-20,887102372202502608,202502608,2022-05-09,"On 06-05-2022, a case of Money Laundering was reported at Tumakuru Town PS, Tumakuru district.",2022-05-06T21:00:00,2022-05-07T05:00:00,2022-05-07T19:00:00,13.2781,77.0548,"Incident occurred near coordinates 13.2781, 77.0548 within jurisdiction of Tumakuru Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Vikram Bhat,73,Private Employee,Hindu,General,Female,Gautam Sharma,21,Female,0,Kiran Shenoy,,Transgender,A1,1.0,2022-05-16T01:00:00,Karnataka,Tumakuru,Tumakuru Town PS,KA60244,Tumakuru District & Sessions Court,Kiran Shenoy,,2022-05-25T01:00:00,C,KA60244
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA16707,Priya Gowda,Deputy Superintendent,Station Writer,1980-10-12,Female,AB Positive,0,2012-02-16,873101012202402609,202402609,2023-05-20,"On 19-05-2023, a case of Cheating was reported at Kalaburagi City PS, Kalaburagi district.",2023-05-19T01:00:00,2023-05-19T04:00:00,2023-05-19T06:00:00,17.3056,76.8018,"Incident occurred near coordinates 17.3056, 76.8018 within jurisdiction of Kalaburagi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Divya Rao,53,Private Employee,Hindu,General,Male,Abhishek Shetty,71,Transgender,0,Priya Kumar,48,Male,A1,1.0,2023-05-27T13:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA16707,Kalaburagi District & Sessions Court,Priya Kumar,"Aarav Pai,Ananya Verma",,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA16707,Priya Gowda,Constable,Circle Inspector,1976-06-28,Female,B Positive,0,2018-09-13,873101012202402609,202402609,2023-05-20,"On 19-05-2023, a case of Cheating was reported at Kalaburagi City PS, Kalaburagi district.",2023-05-19T01:00:00,2023-05-19T04:00:00,2023-05-19T06:00:00,17.3056,76.8018,"Incident occurred near coordinates 17.3056, 76.8018 within jurisdiction of Kalaburagi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Aarav Pai,,Female,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA16707,Priya Gowda,Constable,SHO,1981-10-02,Female,A Positive,0,2018-10-12,873101012202402609,202402609,2023-05-20,"On 19-05-2023, a case of Cheating was reported at Kalaburagi City PS, Kalaburagi district.",2023-05-19T01:00:00,2023-05-19T04:00:00,2023-05-19T06:00:00,17.3056,76.8018,"Incident occurred near coordinates 17.3056, 76.8018 within jurisdiction of Kalaburagi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Ananya Verma,,Transgender,A3,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA94452,Ananya Singh,Head Constable,Investigating Officer,1997-01-27,Male,B Negative,0,2018-10-24,172531387202502610,202502610,2025-02-13,"On 09-02-2025, a case of Grievous Hurt was reported at Dharwad Town PS, Hubballi-Dharwad district.",2025-02-09T20:00:00,2025-02-10T01:00:00,2025-02-10T14:00:00,15.4206,75.1246,"Incident occurred near coordinates 15.4206, 75.1246 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Abhishek Gowda,24,Private Employee,Hindu,General,Male,Deepak Singh,66,Male,0,Suresh Shetty,,Male,A1,1.0,2025-02-20T03:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA94452,Dharwad District & Sessions Court,Suresh Shetty,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA17107,Farhan Reddy,Constable,Circle Inspector,1974-03-12,Male,A Positive,1,2011-06-14,124025165202402611,202402611,2022-06-15,"On 13-06-2022, a case of Robbery was reported at Kalaburagi City PS, Kalaburagi district.",2022-06-13T05:00:00,2022-06-13T12:00:00,2022-06-13T12:00:00,17.3275,76.8653,"Incident occurred near coordinates 17.3275, 76.8653 within jurisdiction of Kalaburagi City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Farhan Deshmukh,28,Private Employee,Hindu,General,Male,Hari Hegde,49,Female,0,Deepak Naik,37,Male,A1,1.0,2022-06-22T10:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA17107,Kalaburagi District & Sessions Court,Deepak Naik,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA61554,Vikram Rao,Sub-Inspector,SHO,1979-03-21,Male,O Negative,0,2017-04-02,836752139202302612,202302612,2024-10-28,"On 26-10-2024, a case of Murder was reported at Dharwad Town PS, Hubballi-Dharwad district.",2024-10-26T09:00:00,2024-10-26T11:00:00,2024-10-26T18:00:00,15.4297,75.045,"Incident occurred near coordinates 15.4297, 75.045 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Isha Naik,26,Private Employee,Hindu,General,Transgender,Kiran Gowda,27,Female,0,Isha Das,32,Male,A1,,,,,,,,,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA20374,Anil Pai,Sub-Inspector,Investigating Officer,1997-02-07,Female,O Positive,0,2003-10-19,321376857202502613,202502613,2025-01-29,"On 28-01-2025, a case of Robbery was reported at Vijayapura Town PS, Vijayapura district.",2025-01-28T12:00:00,2025-01-28T20:00:00,2025-01-28T21:00:00,16.8643,75.6534,"Incident occurred near coordinates 16.8643, 75.6534 within jurisdiction of Vijayapura Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Meena Shenoy,34,Private Employee,Hindu,General,Transgender,Chirag Naik,14,Transgender,0,Manish Pai,67,Female,A1,1.0,2025-02-05T18:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA20374,Vijayapura District & Sessions Court,Manish Pai,,,,
FIR,Heinous,Chargesheet Filed,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA94262,Kavya Shenoy,Head Constable,SHO,1973-01-04,Male,O Positive,0,2008-02-21,139977447202602614,202602614,2024-04-18,"On 17-04-2024, a case of Theft was reported at Udupi Town PS, Udupi district.",2024-04-17T04:00:00,2024-04-17T07:00:00,2024-04-17T06:00:00,13.3165,74.6974,"Incident occurred near coordinates 13.3165, 74.6974 within jurisdiction of Udupi Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Nikhil Sharma,70,Private Employee,Hindu,General,Male,Esha Singh,66,Female,0,Divya Joshi,,Transgender,A1,1.0,2024-04-25T06:00:00,Karnataka,Udupi,Udupi Town PS,KA94262,Udupi District & Sessions Court,Divya Joshi,,2024-05-06T06:00:00,B,KA94262
PAR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA56017,Priya Hegde,Constable,SHO,1976-09-15,Female,B Negative,1,2001-01-28,316104978202202615,202202615,2023-03-19,"On 17-03-2023, a case of Grievous Hurt was reported at Hassan Town PS, Hassan district.",2023-03-17T07:00:00,2023-03-17T12:00:00,2023-03-17T15:00:00,12.9994,76.1475,"Incident occurred near coordinates 12.9994, 76.1475 within jurisdiction of Hassan Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Aarav Verma,64,Private Employee,Hindu,General,Female,Manish Reddy,31,Transgender,0,Rajesh Kumar,,Female,A1,,,,,,,,,,,,
PAR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA56017,Priya Hegde,Head Constable,Circle Inspector,1994-08-12,Female,O Positive,0,2017-08-19,316104978202202615,202202615,2023-03-19,"On 17-03-2023, a case of Grievous Hurt was reported at Hassan Town PS, Hassan district.",2023-03-17T07:00:00,2023-03-17T12:00:00,2023-03-17T15:00:00,12.9994,76.1475,"Incident occurred near coordinates 12.9994, 76.1475 within jurisdiction of Hassan Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,,,,,,,,,,0,Vikram Gowda,,Female,A2,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA48169,Esha Bhat,Constable,Circle Inspector,1972-12-25,Female,O Negative,1,2003-10-13,388129584202202616,202202616,2025-08-30,"On 25-08-2025, a case of Money Laundering was reported at Bagalkote Town PS, Bagalkote district.",2025-08-25T00:00:00,2025-08-25T03:00:00,2025-08-25T10:00:00,16.1629,75.6686,"Incident occurred near coordinates 16.1629, 75.6686 within jurisdiction of Bagalkote Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Kavya Joshi,79,Private Employee,Hindu,General,Male,Farhan Joshi,38,Transgender,0,Priya Sharma,54,Transgender,A1,1.0,2025-09-06T09:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA48169,Bagalkote District & Sessions Court,Priya Sharma,,,,
PAR,Non-Heinous,Undetected,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA86138,Gautam Sharma,Head Constable,Investigating Officer,1993-05-05,Male,O Positive,0,2016-10-09,385728186202302617,202302617,2023-10-30,"On 26-10-2023, a case of Cheating was reported at Belagavi City PS, Belagavi district.",2023-10-26T02:00:00,2023-10-26T10:00:00,2023-10-26T04:00:00,15.8721,74.4542,"Incident occurred near coordinates 15.8721, 74.4542 within jurisdiction of Belagavi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Vikram Deshmukh,49,Private Employee,Hindu,General,Female,Ananya Kamath,71,Male,0,Aditi Sharma,63,Male,A1,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA87690,Vikram Shetty,Head Constable,SHO,1990-03-09,Female,A Negative,0,2013-12-18,120593482202302618,202302618,2023-01-03,"On 30-12-2022, a case of Burglary was reported at Vijayapura Town PS, Vijayapura district.",2022-12-30T11:00:00,2022-12-30T16:00:00,2022-12-31T11:00:00,16.7626,75.6409,"Incident occurred near coordinates 16.7626, 75.6409 within jurisdiction of Vijayapura Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Gautam Bhat,54,Private Employee,Hindu,General,Male,Manish Shetty,57,Male,0,Ananya Pai,63,Female,A1,1.0,2023-01-10T19:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA87690,Vijayapura District & Sessions Court,Ananya Pai,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA53557,Dev Pai,Head Constable,Circle Inspector,1974-12-08,Female,A Positive,0,2008-09-05,375013502202502619,202502619,2025-10-04,"On 03-10-2025, a case of Murder was reported at Bagalkote Town PS, Bagalkote district.",2025-10-03T00:00:00,2025-10-03T03:00:00,2025-10-03T13:00:00,16.1945,75.7442,"Incident occurred near coordinates 16.1945, 75.7442 within jurisdiction of Bagalkote Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Siddharth Naik,24,Private Employee,Hindu,General,Male,Aarav Hegde,37,Transgender,0,Farhan Pai,,Female,A1,1.0,2025-10-11T03:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA53557,Bagalkote District & Sessions Court,Farhan Pai,Gautam Patil,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA53557,Dev Pai,Deputy Superintendent,Investigating Officer,1993-10-23,Female,A Positive,0,2009-03-07,375013502202502619,202502619,2025-10-04,"On 03-10-2025, a case of Murder was reported at Bagalkote Town PS, Bagalkote district.",2025-10-03T00:00:00,2025-10-03T03:00:00,2025-10-03T13:00:00,16.1945,75.7442,"Incident occurred near coordinates 16.1945, 75.7442 within jurisdiction of Bagalkote Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Gautam Patil,51,Male,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA29472,Divya Rao,Constable,Circle Inspector,1970-11-04,Male,AB Negative,0,2006-05-17,294617279202502620,202502620,2022-10-06,"On 04-10-2022, a case of Cheating was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-10-04T20:00:00,2022-10-05T04:00:00,2022-10-05T04:00:00,13.3948,75.7681,"Incident occurred near coordinates 13.3948, 75.7681 within jurisdiction of Chikkamagaluru PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Chirag Kumar,38,Private Employee,Hindu,General,Male,Hari Deshmukh,7,Male,0,Sunil Verma,21,Female,A1,1.0,2022-10-13T02:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA29472,Chikkamagaluru District & Sessions Court,Sunil Verma,,2022-10-23T02:00:00,B,KA29472
PAR,Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA97718,Sanjay Sharma,Head Constable,SHO,1997-06-06,Female,A Positive,0,2000-11-03,358589093202502621,202502621,2023-06-25,"On 21-06-2023, a case of Cryptocurrency Crime was reported at Shivamogga Town PS, Shivamogga district.",2023-06-21T17:00:00,2023-06-22T00:00:00,2023-06-22T08:00:00,13.8626,75.5611,"Incident occurred near coordinates 13.8626, 75.5611 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Kavya Kumar,77,Private Employee,Hindu,General,Male,Anil Kamath,55,Transgender,0,Abhishek Shenoy,66,Female,A1,1.0,2023-07-02T20:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA97718,Shivamogga District & Sessions Court,Abhishek Shenoy,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Udupi,Udupi District & Sessions Court,Police Station,Udupi Town PS,KA39657,Kiran Shetty,Sub-Inspector,SHO,1993-06-17,Male,O Negative,0,2014-07-24,866447537202402622,202402622,2025-01-16,"On 14-01-2025, a case of Cyber Crime was reported at Udupi Town PS, Udupi district.",2025-01-14T20:00:00,2025-01-14T22:00:00,2025-01-15T12:00:00,13.3723,74.7176,"Incident occurred near coordinates 13.3723, 74.7176 within jurisdiction of Udupi Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Divya Hegde,42,Private Employee,Hindu,General,Male,Chirag Joshi,27,Transgender,0,Kavya Shenoy,,Male,A1,1.0,2025-01-23T01:00:00,Karnataka,Udupi,Udupi Town PS,KA39657,Udupi District & Sessions Court,Kavya Shenoy,,2025-03-16T01:00:00,C,KA39657
PAR,Heinous,Undetected,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA80449,Deepak Shenoy,Sub-Inspector,Investigating Officer,1982-06-15,Male,B Positive,0,2008-02-22,356919610202502623,202502623,2023-07-15,"On 09-07-2023, a case of Cheating was reported at Mandya Town PS, Mandya district.",2023-07-09T22:00:00,2023-07-10T02:00:00,2023-07-10T03:00:00,12.4743,76.9114,"Incident occurred near coordinates 12.4743, 76.9114 within jurisdiction of Mandya Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Anil Verma,59,Private Employee,Hindu,General,Male,Bhavya Verma,10,Female,0,Priya Deshmukh,,Male,A1,,,,,,,,,,,,
UDR,Heinous,Under Investigation,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA77699,Pooja Bhat,Sub-Inspector,Circle Inspector,1988-11-02,Female,AB Positive,0,2017-04-01,242388393202502624,202502624,2024-02-14,"On 10-02-2024, a case of Robbery was reported at Bengaluru City PS, Bengaluru Urban district.",2024-02-10T10:00:00,2024-02-10T12:00:00,2024-02-10T14:00:00,13.0399,77.5549,"Incident occurred near coordinates 13.0399, 77.5549 within jurisdiction of Bengaluru City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Nikhil Rao,32,Private Employee,Hindu,General,Transgender,Pooja Kumar,62,Male,0,Gautam Pai,58,Transgender,A1,1.0,2024-02-21T19:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA77699,"Principal City Civil & Sessions Court, Bengaluru",Gautam Pai,Isha Kulkarni,,,
