case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
PAR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA16913,Tanvi Joshi,Head Constable,Circle Inspector,1976-02-23,Female,AB Positive,0,2016-08-13,384896446202201184,202201184,2025-04-15,"On 13-04-2025, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2025-04-13T09:00:00,2025-04-13T14:00:00,2025-04-14T05:00:00,12.4873,76.9076,"Incident occurred near coordinates 12.4873, 76.9076 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Manish Hegde,25,Private Employee,Hindu,General,Transgender,Abhishek Kamath,15,Female,0,Priya Sharma,,Transgender,A1,1.0,2025-04-22T11:00:00,Karnataka,Mandya,Mandya Town PS,KA16913,Mandya District & Sessions Court,Priya Sharma,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA22320,Aarav Deshmukh,Inspector,SHO,1975-10-16,Male,B Positive,1,2020-10-25,157759123202501185,202501185,2023-04-30,"On 26-04-2023, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2023-04-26T16:00:00,2023-04-26T18:00:00,2023-04-26T20:00:00,12.4802,76.9261,"Incident occurred near coordinates 12.4802, 76.9261 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Rahul Verma,62,Private Employee,Hindu,General,Male,Abhishek Verma,37,Transgender,0,Rajesh Hegde,55,Female,A1,1.0,2023-05-07T22:00:00,Karnataka,Mandya,Mandya Town PS,KA22320,Mandya District & Sessions Court,Rajesh Hegde,Aditi Hegde,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA22320,Aarav Deshmukh,Constable,SHO,1996-09-26,Male,O Negative,1,2012-09-23,157759123202501185,202501185,2023-04-30,"On 26-04-2023, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2023-04-26T16:00:00,2023-04-26T18:00:00,2023-04-26T20:00:00,12.4802,76.9261,"Incident occurred near coordinates 12.4802, 76.9261 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Aditi Hegde,55,Transgender,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA51660,Siddharth Kumar,Head Constable,SHO,1971-04-11,Male,O Positive,0,2014-03-26,836727794202601186,202601186,2023-06-05,"On 31-05-2023, a case of Robbery was reported at Kalaburagi City PS, Kalaburagi district.",2023-05-31T03:00:00,2023-05-31T09:00:00,2023-05-31T22:00:00,17.286,76.844,"Incident occurred near coordinates 17.286, 76.844 within jurisdiction of Kalaburagi City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Isha Kamath,76,Private Employee,Hindu,General,Male,Sanjay Bhat,9,Male,0,Hari Shenoy,,Male,A1,1.0,2023-06-12T06:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA51660,Kalaburagi District & Sessions Court,Hari Shenoy,,2023-07-24T06:00:00,C,KA51660
UDR,Heinous,Report Beece (B-Report),Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA95195,Isha Shetty,Deputy Superintendent,Station Writer,1990-06-20,Male,AB Negative,0,2008-02-27,241885076202401187,202401187,2023-08-02,"On 01-08-2023, a case of Assault was reported at Saraswathipuram PS, Mysuru district.",2023-08-01T10:00:00,2023-08-01T16:00:00,2023-08-01T20:00:00,12.3432,76.6771,"Incident occurred near coordinates 12.3432, 76.6771 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Isha Bhat,77,Private Employee,Hindu,General,Transgender,Hari Patil,64,Female,0,Kiran Patil,19,Male,A1,1.0,2023-08-09T20:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA95195,Mysuru District & Sessions Court,Kiran Patil,,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA19097,Manish Sharma,Deputy Superintendent,SHO,1990-08-19,Male,O Negative,0,2019-01-15,175352971202501188,202501188,2025-09-12,"On 11-09-2025, a case of Cyber Crime was reported at Bidar Town PS, Bidar district.",2025-09-11T06:00:00,2025-09-11T12:00:00,2025-09-11T08:00:00,17.9628,77.5994,"Incident occurred near coordinates 17.9628, 77.5994 within jurisdiction of Bidar Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Aarav Reddy,28,Private Employee,Hindu,General,Male,Deepak Shetty,27,Female,0,Tanvi Bhat,71,Male,A1,1.0,2025-09-19T07:00:00,Karnataka,Bidar,Bidar Town PS,KA19097,Bidar District & Sessions Court,Tanvi Bhat,,,,
FIR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA63351,Priya Shetty,Constable,Station Writer,1994-12-06,Male,B Positive,0,2019-10-08,194253808202301189,202301189,2023-05-21,"On 16-05-2023, a case of Cyber Crime was reported at Bidar Town PS, Bidar district.",2023-05-16T00:00:00,2023-05-16T08:00:00,2023-05-16T10:00:00,17.964,77.4518,"Incident occurred near coordinates 17.964, 77.4518 within jurisdiction of Bidar Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Priya Naik,71,Private Employee,Hindu,General,Transgender,Kavya Sharma,23,Transgender,0,Meena Verma,,Transgender,A1,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA63351,Priya Shetty,Deputy Superintendent,SHO,1996-06-12,Male,AB Negative,1,2009-02-07,194253808202301189,202301189,2023-05-21,"On 16-05-2023, a case of Cyber Crime was reported at Bidar Town PS, Bidar district.",2023-05-16T00:00:00,2023-05-16T08:00:00,2023-05-16T10:00:00,17.964,77.4518,"Incident occurred near coordinates 17.964, 77.4518 within jurisdiction of Bidar Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Rajesh Rao,35,Transgender,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA63351,Priya Shetty,Constable,Station Writer,1987-10-24,Female,O Positive,0,2009-04-28,194253808202301189,202301189,2023-05-21,"On 16-05-2023, a case of Cyber Crime was reported at Bidar Town PS, Bidar district.",2023-05-16T00:00:00,2023-05-16T08:00:00,2023-05-16T10:00:00,17.964,77.4518,"Incident occurred near coordinates 17.964, 77.4518 within jurisdiction of Bidar Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Anil Naik,,Male,A3,,,,,,,,,,,,
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA60750,Farhan Verma,Inspector,SHO,1997-07-10,Male,AB Positive,0,2017-12-28,314996378202201190,202201190,2024-11-19,"On 18-11-2024, a case of Money Laundering was reported at Bidar Town PS, Bidar district.",2024-11-18T07:00:00,2024-11-18T13:00:00,2024-11-18T09:00:00,17.983,77.5537,"Incident occurred near coordinates 17.983, 77.5537 within jurisdiction of Bidar Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Ananya Naik,67,Private Employee,Hindu,General,Female,Kiran Sharma,67,Transgender,0,Dev Shetty,35,Transgender,A1,1.0,2024-11-26T08:00:00,Karnataka,Bidar,Bidar Town PS,KA60750,Bidar District & Sessions Court,Dev Shetty,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA86624,Divya Singh,Constable,Station Writer,1996-05-09,Female,A Positive,1,2017-10-22,278189399202201191,202201191,2022-02-22,"On 19-02-2022, a case of Dark Web Crime was reported at Kalaburagi City PS, Kalaburagi district.",2022-02-19T22:00:00,2022-02-20T02:00:00,2022-02-20T09:00:00,17.3987,76.9074,"Incident occurred near coordinates 17.3987, 76.9074 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Suresh Kumar,71,Private Employee,Hindu,General,Male,Tanvi Deshmukh,35,Male,0,Suresh Sharma,37,Male,A1,1.0,2022-03-01T02:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA86624,Kalaburagi District & Sessions Court,Suresh Sharma,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA87742,Divya Hegde,Deputy Superintendent,SHO,1974-07-25,Male,A Negative,0,2002-12-04,238551001202301192,202301192,2024-02-15,"On 11-02-2024, a case of Dark Web Crime was reported at Bengaluru Rural PS, Bengaluru Rural district.",2024-02-11T20:00:00,2024-02-12T01:00:00,2024-02-12T05:00:00,13.2289,77.5057,"Incident occurred near coordinates 13.2289, 77.5057 within jurisdiction of Bengaluru Rural PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Esha Rao,52,Private Employee,Hindu,General,Male,Ananya Deshmukh,23,Female,0,Dev Singh,28,Female,A1,1.0,2024-02-22T01:00:00,Karnataka,Bengaluru Rural,Bengaluru Rural PS,KA87742,Bengaluru Rural District & Sessions Court,Dev Singh,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA67037,Sunil Kumar,Sub-Inspector,SHO,1976-11-26,Male,A Positive,1,2001-11-13,843006186202601193,202601193,2023-12-07,"On 04-12-2023, a case of Theft was reported at Shivamogga Town PS, Shivamogga district.",2023-12-04T21:00:00,2023-12-04T23:00:00,2023-12-05T21:00:00,13.9171,75.4904,"Incident occurred near coordinates 13.9171, 75.4904 within jurisdiction of Shivamogga Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kavya Joshi,62,Private Employee,Hindu,General,Female,Pooja Singh,63,Female,0,Deepak Naik,68,Female,A1,1.0,2023-12-14T04:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA67037,Shivamogga District & Sessions Court,Deepak Naik,,,,
Zero FIR,Heinous,Undetected,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA36525,Manish Das,Sub-Inspector,Station Writer,1973-10-26,Female,B Negative,0,2014-02-17,889124438202601194,202601194,2022-10-10,"On 08-10-2022, a case of Cryptocurrency Crime was reported at Kalaburagi City PS, Kalaburagi district.",2022-10-08T18:00:00,2022-10-08T21:00:00,2022-10-09T02:00:00,17.4052,76.8718,"Incident occurred near coordinates 17.4052, 76.8718 within jurisdiction of Kalaburagi City PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Rahul Naik,34,Private Employee,Hindu,General,Transgender,Farhan Gowda,49,Transgender,0,Siddharth Kamath,62,Female,A1,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA44822,Hari Singh,Sub-Inspector,Circle Inspector,1998-10-25,Male,A Positive,0,2020-08-16,257927667202601195,202601195,2024-03-08,"On 06-03-2024, a case of Theft was reported at Bidar Town PS, Bidar district.",2024-03-06T12:00:00,2024-03-06T15:00:00,2024-03-06T23:00:00,17.9527,77.4684,"Incident occurred near coordinates 17.9527, 77.4684 within jurisdiction of Bidar Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Esha Nair,51,Private Employee,Hindu,General,Female,Rajesh Pai,15,Female,0,Anil Verma,,Male,A1,,,,,,,,,,,,
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA54130,Kavya Pai,Constable,Circle Inspector,1988-01-17,Female,B Negative,0,2002-06-24,153664496202301196,202301196,2025-05-25,"On 24-05-2025, a case of Cheating was reported at Shivamogga Town PS, Shivamogga district.",2025-05-24T11:00:00,2025-05-24T18:00:00,2025-05-25T10:00:00,13.945,75.5753,"Incident occurred near coordinates 13.945, 75.5753 within jurisdiction of Shivamogga Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Nikhil Nair,65,Private Employee,Hindu,General,Transgender,Meena Sharma,73,Male,0,Siddharth Naik,21,Female,A1,1.0,2025-06-01T20:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA54130,Shivamogga District & Sessions Court,Siddharth Naik,,2025-07-14T20:00:00,C,KA54130
PAR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA67799,Kavya Patil,Inspector,Station Writer,1977-11-25,Male,A Positive,0,2010-06-07,384705402202501197,202501197,2022-08-16,"On 14-08-2022, a case of Grievous Hurt was reported at Hassan Town PS, Hassan district.",2022-08-14T23:00:00,2022-08-15T07:00:00,2022-08-15T19:00:00,13.0246,76.125,"Incident occurred near coordinates 13.0246, 76.125 within jurisdiction of Hassan Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Esha Kulkarni,65,Private Employee,Hindu,General,Male,Rahul Pai,54,Male,0,Priya Verma,64,Female,A1,,,,,,,,,,,,
FIR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA33921,Deepak Singh,Inspector,Station Writer,1976-01-01,Male,AB Positive,0,2018-11-27,153583029202601198,202601198,2023-09-09,"On 05-09-2023, a case of Money Laundering was reported at Belagavi City PS, Belagavi district.",2023-09-05T05:00:00,2023-09-05T12:00:00,2023-09-06T00:00:00,15.8344,74.5478,"Incident occurred near coordinates 15.8344, 74.5478 within jurisdiction of Belagavi City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Meena Rao,31,Private Employee,Hindu,General,Transgender,Manish Verma,67,Female,0,Deepak Joshi,,Male,A1,1.0,2023-09-16T14:00:00,Karnataka,Belagavi,Belagavi City PS,KA33921,Belagavi District & Sessions Court,Deepak Joshi,Pooja Verma,2023-09-26T14:00:00,B,KA33921
FIR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA33921,Deepak Singh,Inspector,Circle Inspector,1995-02-17,Male,B Negative,0,2000-06-03,153583029202601198,202601198,2023-09-09,"On 05-09-2023, a case of Money Laundering was reported at Belagavi City PS, Belagavi district.",2023-09-05T05:00:00,2023-09-05T12:00:00,2023-09-06T00:00:00,15.8344,74.5478,"Incident occurred near coordinates 15.8344, 74.5478 within jurisdiction of Belagavi City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Pooja Verma,37,Male,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA44877,Isha Reddy,Sub-Inspector,Station Writer,1989-01-26,Male,O Positive,1,2018-10-20,827435222202301199,202301199,2024-02-05,"On 02-02-2024, a case of Drug Offence was reported at Vijayapura Town PS, Vijayapura district.",2024-02-02T01:00:00,2024-02-02T02:00:00,2024-02-02T19:00:00,16.8339,75.68,"Incident occurred near coordinates 16.8339, 75.68 within jurisdiction of Vijayapura Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Esha Bhat,46,Private Employee,Hindu,General,Male,Ananya Singh,13,Male,0,Siddharth Sharma,56,Female,A1,1.0,2024-02-12T12:00:00,Karnataka,Vijayapura,Vijayapura Town PS,KA44877,Vijayapura District & Sessions Court,Siddharth Sharma,,,,
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA29800,Siddharth Kamath,Head Constable,SHO,1972-12-25,Male,B Positive,0,2008-09-26,311803599202601200,202601200,2023-04-29,"On 25-04-2023, a case of Drug Offence was reported at Chikkamagaluru PS, Chikkamagaluru district.",2023-04-25T01:00:00,2023-04-25T08:00:00,2023-04-26T01:00:00,13.3656,75.8033,"Incident occurred near coordinates 13.3656, 75.8033 within jurisdiction of Chikkamagaluru PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Aditi Patil,39,Private Employee,Hindu,General,Transgender,Rajesh Das,23,Female,0,Esha Shetty,36,Female,A1,1.0,2023-05-06T09:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA29800,Chikkamagaluru District & Sessions Court,Esha Shetty,Anil Rao,,,
PAR,Non-Heinous,Report Beece (B-Report),Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA29800,Siddharth Kamath,Deputy Superintendent,SHO,1974-05-22,Male,A Positive,0,2012-11-21,311803599202601200,202601200,2023-04-29,"On 25-04-2023, a case of Drug Offence was reported at Chikkamagaluru PS, Chikkamagaluru district.",2023-04-25T01:00:00,2023-04-25T08:00:00,2023-04-26T01:00:00,13.3656,75.8033,"Incident occurred near coordinates 13.3656, 75.8033 within jurisdiction of Chikkamagaluru PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,,,,,,,,,,0,Anil Rao,24,Female,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA60343,Priya Deshmukh,Deputy Superintendent,Circle Inspector,1988-01-05,Male,O Negative,1,2004-01-11,859106012202501201,202501201,2023-06-21,"On 17-06-2023, a case of Drug Offence was reported at Bengaluru Rural PS, Bengaluru Rural district.",2023-06-17T11:00:00,2023-06-17T16:00:00,2023-06-17T23:00:00,13.2236,77.5849,"Incident occurred near coordinates 13.2236, 77.5849 within jurisdiction of Bengaluru Rural PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Hari Shetty,21,Private Employee,Hindu,General,Female,Vikram Das,73,Transgender,0,Siddharth Patil,61,Transgender,A1,,,,,,,,,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA61685,Deepak Rao,Inspector,SHO,1998-07-20,Female,O Negative,1,2012-12-06,189298126202301202,202301202,2022-02-04,"On 02-02-2022, a case of Money Laundering was reported at Bengaluru City PS, Bengaluru Urban district.",2022-02-02T04:00:00,2022-02-02T12:00:00,2022-02-02T12:00:00,12.9264,77.5538,"Incident occurred near coordinates 12.9264, 77.5538 within jurisdiction of Bengaluru City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Hari Rao,28,Private Employee,Hindu,General,Female,Farhan Shenoy,15,Transgender,0,Rajesh Verma,,Transgender,A1,1.0,2022-02-11T05:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA61685,"Principal City Civil & Sessions Court, Bengaluru",Rajesh Verma,,2022-03-03T05:00:00,C,KA61685
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA40951,Isha Shetty,Head Constable,Station Writer,1975-12-09,Female,AB Negative,0,2009-11-21,852421414202201203,202201203,2023-04-01,"On 31-03-2023, a case of Dark Web Crime was reported at Hassan Town PS, Hassan district.",2023-03-31T01:00:00,2023-03-31T05:00:00,2023-04-01T00:00:00,13.0029,76.0784,"Incident occurred near coordinates 13.0029, 76.0784 within jurisdiction of Hassan Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Isha Patil,46,Private Employee,Hindu,General,Transgender,Dev Rao,9,Transgender,0,Rajesh Shenoy,41,Transgender,A1,1.0,2023-04-08T06:00:00,Karnataka,Hassan,Hassan Town PS,KA40951,Hassan District & Sessions Court,Rajesh Shenoy,,2023-05-09T06:00:00,A,KA40951
PAR,Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA15496,Isha Shenoy,Constable,Investigating Officer,1973-10-09,Female,AB Negative,0,2017-03-19,344028000202401204,202401204,2022-01-03,"On 02-01-2022, a case of Grievous Hurt was reported at Ramanagara Town PS, Ramanagara district.",2022-01-02T16:00:00,2022-01-02T21:00:00,2022-01-02T22:00:00,12.7788,77.3352,"Incident occurred near coordinates 12.7788, 77.3352 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Kiran Sharma,73,Private Employee,Hindu,General,Male,Deepak Nair,71,Transgender,0,Bhavya Pai,36,Female,A1,1.0,2022-01-10T18:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA15496,Ramanagara District & Sessions Court,Bhavya Pai,,2022-01-29T18:00:00,C,KA15496
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA25552,Sanjay Shenoy,Deputy Superintendent,Investigating Officer,1990-03-20,Female,O Negative,0,2003-12-20,846312709202501205,202501205,2024-12-28,"On 23-12-2024, a case of Cryptocurrency Crime was reported at Shivamogga Town PS, Shivamogga district.",2024-12-23T12:00:00,2024-12-23T18:00:00,2024-12-24T01:00:00,13.9954,75.5472,"Incident occurred near coordinates 13.9954, 75.5472 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Hari Verma,34,Private Employee,Hindu,General,Male,Hari Kumar,50,Male,0,Priya Nair,46,Transgender,A1,1.0,2025-01-04T23:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA25552,Shivamogga District & Sessions Court,Priya Nair,,2025-01-30T23:00:00,B,KA25552
FIR,Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA33724,Pooja Pai,Sub-Inspector,Station Writer,1994-01-03,Female,O Positive,1,2000-03-14,115811598202501206,202501206,2025-08-19,"On 15-08-2025, a case of Robbery was reported at Kalaburagi City PS, Kalaburagi district.",2025-08-15T23:00:00,2025-08-16T06:00:00,2025-08-16T01:00:00,17.3529,76.7867,"Incident occurred near coordinates 17.3529, 76.7867 within jurisdiction of Kalaburagi City PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Rahul Kulkarni,43,Private Employee,Hindu,General,Male,Rajesh Das,56,Male,0,Bhavya Verma,,Female,A1,1.0,2025-08-26T04:00:00,Karnataka,Kalaburagi,Kalaburagi City PS,KA33724,Kalaburagi District & Sessions Court,Bhavya Verma,,2025-09-27T04:00:00,C,KA33724
PAR,Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA28439,Bhavya Naik,Deputy Superintendent,Circle Inspector,1982-09-15,Female,B Positive,0,2014-12-09,326788788202601207,202601207,2023-10-12,"On 11-10-2023, a case of Murder was reported at Saraswathipuram PS, Mysuru district.",2023-10-11T03:00:00,2023-10-11T09:00:00,2023-10-11T07:00:00,12.3682,76.6351,"Incident occurred near coordinates 12.3682, 76.6351 within jurisdiction of Saraswathipuram PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Kavya Singh,40,Private Employee,Hindu,General,Transgender,Esha Nair,61,Male,0,Siddharth Gowda,,Female,A1,1.0,2023-10-19T07:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA28439,Mysuru District & Sessions Court,Siddharth Gowda,,2023-11-18T07:00:00,A,KA28439
PAR,Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA71342,Esha Singh,Constable,SHO,1997-02-05,Male,A Negative,0,2009-05-27,358638796202401208,202401208,2022-08-02,"On 01-08-2022, a case of Money Laundering was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-08-01T04:00:00,2022-08-01T05:00:00,2022-08-01T13:00:00,15.3341,75.1392,"Incident occurred near coordinates 15.3341, 75.1392 within jurisdiction of Dharwad Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Dev Kamath,33,Private Employee,Hindu,General,Male,Hari Sharma,21,Transgender,0,Sunil Rao,50,Male,A1,1.0,2022-08-09T12:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA71342,Dharwad District & Sessions Court,Sunil Rao,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA91331,Tanvi Reddy,Constable,Circle Inspector,1990-12-11,Female,AB Negative,1,2002-07-26,346553053202501209,202501209,2023-05-18,"On 12-05-2023, a case of Cryptocurrency Crime was reported at Hassan Town PS, Hassan district.",2023-05-12T20:00:00,2023-05-13T03:00:00,2023-05-13T06:00:00,13.0549,76.1337,"Incident occurred near coordinates 13.0549, 76.1337 within jurisdiction of Hassan Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Suresh Pai,62,Private Employee,Hindu,General,Male,Tanvi Pai,19,Transgender,0,Dev Rao,24,Female,A1,1.0,2023-05-25T03:00:00,Karnataka,Hassan,Hassan Town PS,KA91331,Hassan District & Sessions Court,Dev Rao,,2023-07-01T03:00:00,C,KA91331
