AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7075,4059,Aryan Amble,39.0,2.0,A1
7076,4059,Quincy Nayar,39.0,2.0,A2
7077,4060,Warinder Boase,47.0,3.0,A1
7078,4060,Ishanvi Chand,42.0,2.0,A2
7079,4060,Yahvi Karan,23.0,,A3
7080,4061,Gabriel Pillai,47.0,2.0,A1
7081,4062,Yatin Borra,27.0,2.0,A1
7082,4063,Gaurang Johal,,1.0,A1
7083,4063,Damini Sahota,24.0,1.0,A2
7084,4063,Falguni Chacko,58.0,1.0,A3
7085,4064,Dayamai Vaidya,63.0,2.0,A1
7086,4065,Raksha Shan,38.0,2.0,A1
7087,4065,Wriddhish Kant,69.0,1.0,A2
7088,4066,Abeer Sant,,2.0,A1
7089,4067,Banjeet Dugal,52.0,2.0,A1
7090,4068,Ronith Dhar,32.0,2.0,A1
7091,4068,Ansh Gupta,43.0,,A2
7092,4068,Ishwar Krishnan,23.0,1.0,A3
7093,4069,Ucchal Dua,28.0,2.0,A1
7094,4070,Yashodhara Srivastava,63.0,2.0,A1
7095,4070,Varenya Mohan,,2.0,A2
7096,4071,Aayush Chakraborty,53.0,2.0,A1
7097,4071,Samuel Kannan,46.0,1.0,A2
7098,4072,Omisha Sule,,1.0,A1
7099,4073,Isha Sami,24.0,1.0,A1
7100,4074,Mitali Balakrishnan,57.0,2.0,A1
7101,4075,Frado Apte,58.0,1.0,A1
7102,4075,Lavanya Boase,41.0,2.0,A2
7103,4076,Pallavi Aurora,40.0,1.0,A1
7104,4077,Qarin Bawa,60.0,1.0,A1
7105,4077,Upasna Kala,65.0,1.0,A2
7106,4078,Mitesh Banik,30.0,1.0,A1
7107,4078,Michael Din,52.0,,A2
7108,4078,Chakradev Jayaraman,,1.0,A3
7109,4078,Kamya Doctor,24.0,1.0,A4
7110,4079,Reva Sidhu,31.0,2.0,A1
7111,4079,Raksha Walla,45.0,,A2
7112,4079,Yatan Raman,44.0,2.0,A3
7113,4080,Hemang Modi,49.0,2.0,A1
7114,4080,Abha Upadhyay,,1.0,A2
7115,4081,Jatin Tiwari,,2.0,A1
7116,4081,Lohit Bedi,27.0,2.0,A2
7117,4082,Tejas Dar,16.0,1.0,A1
7118,4082,Frado D’Alia,28.0,1.0,A2
7119,4083,Aarav Sha,,2.0,A1
7120,4084,Ridhi Chatterjee,68.0,2.0,A1
7121,4085,Gabriel Purohit,50.0,2.0,A1
7122,4086,Kevin Khosla,,1.0,A1
7123,4087,Vamakshi Roy,17.0,2.0,A1
7124,4088,Inaya Chacko,26.0,1.0,A1
7125,4089,Nisha Mandal,41.0,,A1
7126,4090,Onkar Bhargava,64.0,2.0,A1
7127,4091,Jai Chaudhari,44.0,2.0,A1
7128,4092,Chakradev Deep,33.0,2.0,A1
7129,4093,Anika Bava,48.0,1.0,A1
7130,4093,Logan Kibe,24.0,1.0,A2
7131,4093,Pushti Kari,49.0,2.0,A3
7132,4094,Pranit Sheth,33.0,1.0,A1
7133,4094,Upadhriti Vala,44.0,1.0,A2
7134,4094,Gaurav Bose,34.0,3.0,A3
7135,4094,Victor Mohanty,58.0,2.0,A4
7136,4095,Urvi Kaul,,2.0,A1
7137,4096,Farhan Misra,52.0,3.0,A1
7138,4097,Chakrika More,40.0,2.0,A1
7139,4098,Ansh Chand,38.0,2.0,A1
7140,4099,Hemang Patla,36.0,1.0,A1
7141,4100,Lopa Ramakrishnan,55.0,2.0,A1
7142,4101,Jonathan Wali,,,A1
7143,4101,Ekavir Vala,65.0,1.0,A2
7144,4101,Lopa Ramaswamy,63.0,,A3
7145,4102,Kala Sarraf,51.0,,A1
7146,4103,Nimrat Hayre,26.0,1.0,A1
7147,4104,Chaitaly Choudhary,35.0,1.0,A1
7148,4104,Nakul Hari,37.0,1.0,A2
7149,4105,Keya Kibe,41.0,1.0,A1
7150,4106,Gaurang Dutt,53.0,1.0,A1
7151,4107,Madhavi Saini,52.0,1.0,A1
7152,4108,Geetika Vyas,66.0,1.0,A1
7153,4108,Jhalak Sami,,1.0,A2
7154,4109,Farhan Palla,,2.0,A1
7155,4109,Wazir Guha,16.0,2.0,A2
7156,4110,Ati Dhillon,44.0,2.0,A1
7157,4110,Warhi Zachariah,21.0,2.0,A2
7158,4110,Teerth De,64.0,2.0,A3
7159,4111,Akshay Mand,66.0,1.0,A1
7160,4111,Champak Kota,31.0,1.0,A2
7161,4111,Osha Padmanabhan,38.0,2.0,A3
7162,4112,Indira Sengupta,44.0,1.0,A1
7163,4112,Baljiwan Batra,35.0,2.0,A2
7164,4112,Daksh Dhar,25.0,1.0,A3
7165,4113,Lajita Deol,61.0,1.0,A1
7166,4113,Oeshi Buch,37.0,2.0,A2
7167,4114,Tanvi Nadkarni,40.0,1.0,A1
7168,4114,Nirja Mistry,31.0,1.0,A2
7169,4114,Leena Chaudhary,57.0,2.0,A3
7170,4115,Lakshit Kuruvilla,66.0,2.0,A1
7171,4115,Nihal Saxena,,1.0,A2
7172,4116,Banjeet Nagy,17.0,1.0,A1
7173,4116,Nicholas Lanka,22.0,2.0,A2
7174,4117,Aryan Chaudhuri,,1.0,A1
7175,4118,Faris Misra,52.0,1.0,A1
7176,4118,Anthony Chaudhuri,31.0,1.0,A2
7177,4118,Aradhana Yogi,34.0,1.0,A3
7178,4119,Madhavi Goel,17.0,2.0,A1
7179,4120,Qasim Kale,24.0,3.0,A1
7180,4121,Wyatt Mohan,63.0,1.0,A1
7181,4121,Chaman Mukherjee,39.0,1.0,A2
7182,4121,Xiti Mander,,1.0,A3
7183,4122,Triveni Guha,35.0,1.0,A1
7184,4123,Udyati Bahl,52.0,2.0,A1
7185,4124,Nicholas Nagar,53.0,2.0,A1
7186,4124,Mitali Deol,38.0,3.0,A2
7187,4125,Hemal Prakash,42.0,1.0,A1
7188,4126,Wazir Barman,48.0,2.0,A1
7189,4127,Rachit Bains,61.0,1.0,A1
7190,4127,Ishaan Seshadri,47.0,1.0,A2
7191,4127,Praneel Kala,,2.0,A3
7192,4128,Tarak Dua,38.0,2.0,A1
7193,4129,Jasmit Salvi,16.0,1.0,A1
7194,4130,Nachiket Sahota,,,A1
7195,4131,Hemangini Wagle,25.0,1.0,A1
7196,4131,Reva Prabhu,62.0,1.0,A2
7197,4132,Saumya Khurana,42.0,1.0,A1
7198,4132,Libni Yohannan,35.0,1.0,A2
7199,4132,Janani Chand,22.0,2.0,A3
7200,4133,Hritik Chadha,42.0,1.0,A1
7201,4133,Vasana Wali,,1.0,A2
7202,4133,Wridesh Lad,45.0,3.0,A3
7203,4134,Sai Reddy,59.0,1.0,A1
7204,4135,Praneel Tank,,2.0,A1
7205,4135,Omya Bhakta,34.0,2.0,A2
7206,4135,Yashasvi Vig,55.0,1.0,A3
7207,4136,Ekta Singhal,24.0,2.0,A1
7208,4137,Adweta Ray,36.0,1.0,A1
7209,4138,Viraj Chada,,1.0,A1
7210,4138,Devansh Memon,23.0,2.0,A2
7211,4138,Vivaan Verma,43.0,1.0,A3
7212,4139,Divya Chokshi,37.0,1.0,A1
7213,4140,Inaya Khalsa,29.0,1.0,A1
7214,4141,Qarin Ram,,2.0,A1
7215,4141,Faras Deol,39.0,,A2
7216,4141,Libni Prasad,48.0,1.0,A3
7217,4142,Ishwar Raghavan,52.0,2.0,A1
7218,4142,Liam Ahluwalia,18.0,2.0,A2
7219,4143,Luke Butala,33.0,2.0,A1
7220,4143,Zilmil Behl,57.0,1.0,A2
7221,4143,Aachal Savant,20.0,,A3
7222,4143,Gaurangi Parsa,,3.0,A4
7223,4144,Veer Bir,,2.0,A1
7224,4144,Joshua Bhatti,,2.0,A2
7225,4145,Yochana Anne,16.0,,A1
7226,4145,Madhavi Varty,,2.0,A2
7227,4146,Unnati Bera,57.0,2.0,A1
7228,4147,Darsh Raghavan,67.0,2.0,A1
7229,4148,Manan Sandal,62.0,2.0,A1
7230,4149,Charita Ramachandran,15.0,1.0,A1
7231,4149,Fitan Dhar,22.0,2.0,A2
7232,4149,Logan Basak,52.0,,A3
7233,4149,Tara Mohan,33.0,1.0,A4
7234,4150,Baljiwan Gopal,65.0,1.0,A1
7235,4150,Harita Char,,1.0,A2
7236,4150,Yashica Pandya,54.0,1.0,A3
7237,4151,Hritik Rama,31.0,2.0,A1
7238,4151,Noah Karpe,54.0,1.0,A2
7239,4152,Faras Bhagat,50.0,,A1
7240,4152,Samesh Goda,24.0,3.0,A2
7241,4152,Raagini Bala,48.0,2.0,A3
7242,4153,Pahal Magar,63.0,1.0,A1
7243,4153,Faras Bhatia,,1.0,A2
7244,4153,Logan Kamdar,49.0,2.0,A3
7245,4153,Irya Kurian,47.0,1.0,A4
7246,4154,Hemal Yogi,,1.0,A1
7247,4154,Faras Sami,,3.0,A2
7248,4154,Harita Saini,39.0,2.0,A3
7249,4154,Lakshit Madan,22.0,,A4
7250,4155,Om Jha,33.0,2.0,A1
7251,4156,Shravya Bhardwaj,23.0,1.0,A1
7252,4157,Upasna Nanda,64.0,1.0,A1
7253,4158,Vidhi Kade,21.0,1.0,A1
7254,4159,Ati Sane,34.0,1.0,A1
7255,4160,Yahvi Soni,41.0,2.0,A1
7256,4160,Kritika Gupta,29.0,1.0,A2
7257,4160,Urvashi Palla,62.0,2.0,A3
7258,4161,Qarin Choudhry,,1.0,A1
7259,4161,Oscar Keer,39.0,1.0,A2
7260,4162,Oeshi Mohanty,,1.0,A1
7261,4162,Benjamin Radhakrishnan,62.0,2.0,A2
7262,4163,Hemani Sachdev,,2.0,A1
7263,4163,Ranbir Nath,21.0,1.0,A2
7264,4163,Orinder Bora,25.0,1.0,A3
7265,4163,Jai Trivedi,69.0,3.0,A4
7266,4164,Jagrati Keer,58.0,1.0,A1
7267,4164,Ojas Basak,,,A2
7268,4164,Jagrati Rajagopal,41.0,1.0,A3
7269,4165,Bhavika Singhal,32.0,2.0,A1
7270,4166,Omya Naik,26.0,1.0,A1
7271,4166,Neha Varma,,1.0,A2
7272,4166,Turvi Sanghvi,36.0,2.0,A3
7273,4167,William Pall,43.0,,A1
7274,4168,Gaurang Sane,62.0,1.0,A1
7275,4169,Kritika Sibal,30.0,3.0,A1
7276,4170,Abhiram Badal,,1.0,A1
7277,4170,Agastya Choudhary,26.0,3.0,A2
7278,4171,Vrinda Chatterjee,64.0,2.0,A1
7279,4171,Vaishnavi Khosla,60.0,,A2
7280,4172,Vasana Sane,62.0,1.0,A1
7281,4173,Jack Oommen,64.0,2.0,A1
7282,4173,Jagat Sinha,30.0,,A2
7283,4174,Brijesh Bedi,,1.0,A1
7284,4175,William Kale,47.0,2.0,A1
7285,4176,Megha Ramachandran,,2.0,A1
7286,4176,Gabriel Nagarajan,29.0,2.0,A2
7287,4177,Kamala Tara,57.0,1.0,A1
7288,4177,Triveni Narasimhan,25.0,2.0,A2
7289,4177,Simon Choudhary,,1.0,A3
7290,4178,Anvi Kunda,,2.0,A1
7291,4179,Yashawini Peri,33.0,2.0,A1
7292,4180,Ati Naidu,29.0,2.0,A1
7293,4181,Reyansh Ratti,60.0,3.0,A1
7294,4182,Nachiket Rama,23.0,,A1
7295,4183,Yashasvi Saraf,27.0,1.0,A1
7296,4184,Yadavi Sankar,40.0,1.0,A1
7297,4185,Udant Hora,27.0,2.0,A1
7298,4186,Girindra Varty,69.0,2.0,A1
7299,4187,Orinder Balakrishnan,16.0,1.0,A1
7300,4187,Michael Nigam,,1.0,A2
7301,4188,Triveni Pillay,28.0,2.0,A1
7302,4189,Viraj Mannan,25.0,,A1
7303,4190,Champak Taneja,,1.0,A1
7304,4190,Laksh Thaker,65.0,1.0,A2
7305,4190,Gaurav Raju,20.0,2.0,A3
7306,4191,Upkaar Mane,,2.0,A1
7307,4192,Suhani Lal,,2.0,A1
7308,4192,Urvi Bhatti,,1.0,A2
7309,4193,Andrew Kumer,64.0,,A1
7310,4194,Faras Doctor,,2.0,A1
7311,4194,Vyanjana Din,62.0,2.0,A2
7312,4194,Bhavya Krish,65.0,2.0,A3
7313,4195,Pooja Chaudhary,16.0,2.0,A1
7314,4195,Rohan Jhaveri,48.0,1.0,A2
7315,4196,Jagat Goyal,40.0,2.0,A1
7316,4196,Yasti Kapur,60.0,1.0,A2
7317,4196,Karan Prashad,26.0,,A3
7318,4197,Krishna Rau,65.0,2.0,A1
7319,4197,Jagat Rajan,22.0,1.0,A2
7320,4197,Tanvi Sethi,64.0,1.0,A3
7321,4197,Yadavi Samra,,2.0,A4
7322,4198,Vritti Saraf,35.0,1.0,A1
7323,4198,Tanish Tripathi,67.0,2.0,A2
7324,4199,Rehaan Kothari,,1.0,A1
7325,4199,Wahab Kapur,41.0,2.0,A2
7326,4200,Geetika Sen,30.0,1.0,A1
7327,4201,Jagvi Dugal,55.0,1.0,A1
7328,4202,Aarush Natarajan,42.0,1.0,A1
7329,4203,Gauri Tata,56.0,1.0,A1
7330,4203,Tejas Bhakta,51.0,2.0,A2
7331,4203,Wishi Balay,,2.0,A3
7332,4203,Ekapad Anne,,,A4
7333,4204,Vyanjana Mukherjee,70.0,1.0,A1
7334,4204,Aarush Mangal,32.0,2.0,A2
7335,4204,Vinaya Dash,49.0,1.0,A3
7336,4204,Ria Dutt,61.0,2.0,A4
7337,4205,Kashvi Batta,58.0,1.0,A1
7338,4205,Hemang Sahni,70.0,2.0,A2
7339,4205,Manya Shah,,2.0,A3
7340,4206,Fiyaz Koshy,37.0,2.0,A1
7341,4207,Dev Bose,17.0,3.0,A1
7342,4208,Mason Gera,20.0,,A1
7343,4209,Rayaan Muni,31.0,2.0,A1
7344,4210,Vasudha Kunda,57.0,1.0,A1
7345,4210,Arya Reddy,31.0,2.0,A2
7346,4210,Januja Mital,19.0,1.0,A3
7347,4211,Gagan Palla,38.0,2.0,A1
7348,4211,Nidra Hari,,2.0,A2
7349,4211,Ronith Raja,19.0,1.0,A3
7350,4211,Viraj Vala,27.0,,A4
7351,4212,Sanya Menon,17.0,1.0,A1
7352,4213,Gagan Sachdev,27.0,2.0,A1
7353,4213,Vihaan Rao,17.0,1.0,A2
7354,4213,Triya Bahri,38.0,2.0,A3
7355,4214,Sarthak Lanka,50.0,2.0,A1
7356,4215,Anvi Bhattacharyya,23.0,1.0,A1
7357,4215,Tarak Pal,,2.0,A2
7358,4216,Balveer Radhakrishnan,56.0,2.0,A1
7359,4216,Mitesh Kurian,47.0,2.0,A2
7360,4216,Januja Chaudhari,39.0,1.0,A3
7361,4217,Ati Keer,63.0,,A1
7362,4217,Urmi Bal,,1.0,A2
7363,4218,Siddharth Khare,17.0,2.0,A1
7364,4218,Yagnesh Raman,62.0,1.0,A2
7365,4219,Jagdish Choudhry,66.0,2.0,A1
7366,4219,Chaaya Chokshi,47.0,1.0,A2
7367,4219,Yasti Kakar,51.0,2.0,A3
7368,4220,Yauvani Kakar,,1.0,A1
7369,4220,Amrita Patla,46.0,2.0,A2
7370,4221,Jason Sarkar,62.0,2.0,A1
7371,4222,Warjas Kari,35.0,1.0,A1
7372,4223,Kashvi Kota,52.0,2.0,A1
7373,4223,Rachana Ganesh,46.0,2.0,A2
7374,4224,Pushti Gandhi,41.0,,A1
7375,4225,Naveen Chatterjee,53.0,2.0,A1
7376,4226,Teerth Dewan,53.0,1.0,A1
7377,4227,Maya Vala,48.0,,A1
7378,4228,Laban Verma,60.0,2.0,A1
7379,4228,Ati Sood,,1.0,A2
7380,4229,Tanish Mahajan,63.0,2.0,A1
7381,4229,Faras Aggarwal,61.0,2.0,A2
7382,4230,Inaya Kalla,67.0,2.0,A1
7383,4231,Arunima Prasad,16.0,1.0,A1
7384,4231,Jyoti Nagar,29.0,,A2
7385,4231,Shivani Subramanian,41.0,,A3
7386,4232,Ayaan Sangha,65.0,,A1
7387,4233,Rachit Bal,18.0,1.0,A1
7388,4234,Pushti Dada,50.0,1.0,A1
7389,4235,Urvi Thakkar,62.0,2.0,A1
7390,4236,Ishani Goel,65.0,1.0,A1
7391,4236,Aayush Mahal,,1.0,A2
7392,4237,Chandran Dugar,,2.0,A1
7393,4238,Alexander Ganesh,,1.0,A1
7394,4238,Varenya Deshpande,15.0,2.0,A2
7395,4239,Om Sankar,37.0,1.0,A1
7396,4239,Vincent Gokhale,54.0,1.0,A2
7397,4240,Advik Kaul,66.0,,A1
7398,4240,Hemang Swaminathan,38.0,2.0,A2
7399,4240,Idika Bawa,27.0,2.0,A3
7400,4241,Neel Bedi,45.0,1.0,A1
7401,4241,Jackson Parmar,61.0,2.0,A2
7402,4241,Rachit Dey,39.0,2.0,A3
7403,4241,Leela Bath,32.0,1.0,A4
7404,4242,Wahab Ravi,53.0,,A1
7405,4242,Xiti Suresh,15.0,2.0,A2
7406,4243,Samar Luthra,29.0,2.0,A1
7407,4243,Krishna Sathe,,2.0,A2
7408,4243,Vritti Borde,,2.0,A3
7409,4244,Chasmum Sarna,69.0,1.0,A1
7410,4244,Charan Basu,68.0,1.0,A2
7411,4244,Gaurang Chacko,45.0,2.0,A3
7412,4244,Vincent Peri,30.0,2.0,A4
7413,4245,Gabriel Pradhan,67.0,1.0,A1
7414,4245,Radha Salvi,16.0,1.0,A2
7415,4246,Daksha Dhingra,31.0,3.0,A1
7416,4247,Libni Nanda,46.0,1.0,A1
7417,4247,Jacob Soni,52.0,2.0,A2
7418,4248,Arya Kapoor,57.0,1.0,A1
7419,4248,Tejas Seshadri,,2.0,A2
7420,4248,Arin Acharya,43.0,1.0,A3
7421,4249,Anika Keer,,2.0,A1
7422,4249,Leena Palan,58.0,,A2
7423,4250,Eshana Bhattacharyya,19.0,1.0,A1
7424,4250,Isaiah Pal,22.0,1.0,A2
7425,4250,William Rattan,28.0,2.0,A3
7426,4251,Chandran Vohra,53.0,1.0,A1
7427,4252,Girik Wason,61.0,2.0,A1
7428,4252,Raghav Halder,21.0,2.0,A2
7429,4253,Sanya Palan,69.0,2.0,A1
7430,4253,Gayathri Bala,38.0,,A2
7431,4254,Imaran Bhandari,43.0,1.0,A1
7432,4255,Nicholas Bal,25.0,1.0,A1
7433,4255,Falguni Kale,20.0,1.0,A2
7434,4255,Bimala Magar,39.0,2.0,A3
7435,4256,Radhika Rajan,42.0,1.0,A1
7436,4256,Aahana Korpal,56.0,2.0,A2
7437,4256,Turvi Uppal,28.0,2.0,A3
7438,4256,Manbir Roy,15.0,1.0,A4
7439,4257,Jai Shetty,,1.0,A1
7440,4257,Kabir Krish,67.0,2.0,A2
7441,4257,Eta Nayak,41.0,2.0,A3
7442,4257,Frado Dada,15.0,1.0,A4
7443,4258,Lopa Sidhu,67.0,2.0,A1
7444,4259,Nisha Mutti,24.0,1.0,A1
7445,4259,George Gour,57.0,2.0,A2
7446,4259,Aahana Misra,32.0,1.0,A3
7447,4260,Aishani Bala,42.0,1.0,A1
7448,4260,Gaurika Mitter,17.0,2.0,A2
7449,4261,Tanmayi Kalla,46.0,1.0,A1
7450,4261,Tanvi Raval,51.0,2.0,A2
7451,4261,Neelima Sunder,59.0,2.0,A3
7452,4262,Hemang Nagi,27.0,2.0,A1
7453,4262,Wakeeta Andra,64.0,2.0,A2
7454,4263,Dalbir Solanki,,1.0,A1
7455,4263,Vivaan Sarin,20.0,2.0,A2
7456,4264,Jagdish Sahota,38.0,2.0,A1
7457,4265,Aarav Chad,,2.0,A1
7458,4266,Guneet Gupta,,2.0,A1
7459,4267,Tanay Jain,18.0,,A1
7460,4268,Anya Rastogi,,2.0,A1
7461,4269,Harini Raval,21.0,2.0,A1
7462,4270,Wazir Radhakrishnan,41.0,2.0,A1
7463,4270,Matthew Choudhry,54.0,1.0,A2
7464,4271,Dev Radhakrishnan,43.0,2.0,A1
7465,4272,Gopal Saraf,20.0,1.0,A1
7466,4272,Unnati Aggarwal,,1.0,A2
7467,4272,Yauvani Dugal,49.0,1.0,A3
7468,4272,Gaurika Nayar,17.0,2.0,A4
7469,4273,Hemang Halder,68.0,2.0,A1
7470,4273,Bina Aurora,46.0,,A2
7471,4273,Upasna Bora,,1.0,A3
7472,4274,Krisha Dora,20.0,1.0,A1
7473,4275,Vedant Mody,20.0,1.0,A1
7474,4276,Abdul Batta,62.0,1.0,A1
7475,4276,Qasim Master,,1.0,A2
7476,4276,Kai Kashyap,21.0,1.0,A3
7477,4277,Reyansh Parekh,61.0,2.0,A1
7478,4277,Siya Dutta,38.0,2.0,A2
7479,4277,Dominic Biswas,66.0,2.0,A3
7480,4278,Oviya Sinha,37.0,1.0,A1
7481,4278,Aahana Dass,15.0,1.0,A2
7482,4279,Faras Baria,20.0,3.0,A1
7483,4279,Azaan Lala,,2.0,A2
7484,4280,Harini Ram,45.0,1.0,A1
7485,4280,Nandini Pal,50.0,1.0,A2
7486,4280,Ansh Iyer,64.0,2.0,A3
7487,4280,Shivansh Sodhi,68.0,1.0,A4
7488,4281,Harini Kala,16.0,2.0,A1
7489,4282,Tanay Pandey,,1.0,A1
7490,4282,Harish Kunda,,1.0,A2
7491,4283,Aashi Setty,43.0,2.0,A1
7492,4283,Dominic Bose,29.0,,A2
7493,4284,Maanav Gade,67.0,2.0,A1
7494,4284,Amaira Madan,23.0,,A2
7495,4285,Megha Mukherjee,,1.0,A1
7496,4285,Falguni Buch,68.0,1.0,A2
7497,4285,Peter Dalal,38.0,1.0,A3
7498,4286,Theodore Jain,51.0,1.0,A1
7499,4287,Mekhala D’Alia,53.0,1.0,A1
7500,4288,Gautami Choudhury,70.0,2.0,A1
7501,4289,Teerth Bhasin,39.0,2.0,A1
7502,4289,Avi Khosla,63.0,3.0,A2
7503,4290,Gagan Gupta,47.0,2.0,A1
7504,4291,Warinder Tella,,2.0,A1
7505,4292,Girindra Chadha,,1.0,A1
7506,4292,Oeshi Deol,29.0,1.0,A2
7507,4293,Turvi Goel,61.0,1.0,A1
7508,4294,Nimrat Panchal,49.0,,A1
7509,4295,Ekanta Nair,45.0,2.0,A1
7510,4296,Harish Jayaraman,15.0,2.0,A1
7511,4296,Kabir Bera,39.0,2.0,A2
7512,4297,Max Baral,42.0,,A1
7513,4297,Dayamai Biswas,45.0,1.0,A2
7514,4297,Pooja Reddy,53.0,,A3
7515,4297,Chakradev Raval,,2.0,A4
7516,4298,Vasana Sura,37.0,2.0,A1
7517,4298,Falak Memon,64.0,1.0,A2
7518,4299,Gautam Kalla,55.0,2.0,A1
7519,4300,Tristan Krishnan,67.0,1.0,A1
7520,4301,Falguni Saran,27.0,1.0,A1
7521,4302,Qadim Dar,21.0,,A1
7522,4303,Nicholas Chaudhuri,42.0,,A1
7523,4304,Bhavani Pillai,,2.0,A1
7524,4304,Ira Virk,16.0,1.0,A2
7525,4305,Ryan Doctor,39.0,2.0,A1
7526,4305,Lipika Tiwari,47.0,2.0,A2
7527,4306,Bhavani Muni,57.0,1.0,A1
7528,4306,Azad Murthy,51.0,2.0,A2
7529,4306,Siddharth Sandal,21.0,2.0,A3
7530,4307,Triveni Edwin,48.0,2.0,A1
7531,4308,Urvi Vala,67.0,2.0,A1
7532,4308,Champak Lala,,2.0,A2
7533,4308,Harish Pall,50.0,1.0,A3
7534,4309,Chaitanya Morar,16.0,2.0,A1
7535,4310,Vinaya Palla,15.0,2.0,A1
7536,4311,Tanmayi Bandi,15.0,1.0,A1
7537,4311,Mitali Viswanathan,58.0,2.0,A2
7538,4311,Akshay Morar,43.0,1.0,A3
7539,4312,Dipta Grewal,41.0,2.0,A1
7540,4312,Lakshit Sibal,31.0,2.0,A2
7541,4313,Wyatt Saxena,54.0,,A1
7542,4313,Nikita Prashad,,2.0,A2
7543,4313,Hemal Saini,55.0,2.0,A3
7544,4314,Ekansh Comar,50.0,2.0,A1
7545,4314,Nidhi Vasa,59.0,1.0,A2
7546,4315,Charvi Swaminathan,42.0,1.0,A1
7547,4316,Ekta Chahal,66.0,2.0,A1
7548,4316,Jason Bumb,58.0,2.0,A2
7549,4317,Anamika Bose,69.0,,A1
7550,4317,Frado Chakraborty,36.0,2.0,A2
7551,4318,Girik Munshi,51.0,,A1
7552,4318,Rajata Char,40.0,1.0,A2
7553,4319,Aarini Nagy,38.0,1.0,A1
7554,4319,Adweta Sridhar,34.0,1.0,A2
7555,4319,Yashodhara Bakshi,16.0,1.0,A3
7556,4320,Amruta Hans,49.0,2.0,A1
7557,4321,Triya Bhat,38.0,1.0,A1
7558,4322,Rajata Deep,54.0,1.0,A1
7559,4322,Veda Ghosh,35.0,1.0,A2
7560,4322,Manthan Deep,59.0,1.0,A3
7561,4323,Wridesh Joshi,25.0,1.0,A1
7562,4324,Orinder Bahri,17.0,2.0,A1
7563,4325,Chavvi Mallick,21.0,,A1
7564,4326,Chaaya Shankar,,1.0,A1
7565,4327,Wahab Swaminathan,40.0,2.0,A1
7566,4327,Nandini Badami,21.0,1.0,A2
7567,4327,Ansh Zacharia,41.0,1.0,A3
7568,4328,Orinder Sodhi,27.0,2.0,A1
7569,4328,Oviya Subramaniam,,1.0,A2
7570,4329,Manan Dixit,40.0,2.0,A1
7571,4329,Onkar Dara,47.0,2.0,A2
7572,4330,Vedant Ganesan,51.0,2.0,A1
7573,4331,Zaitra Kala,37.0,2.0,A1
7574,4332,Jonathan Goda,54.0,2.0,A1
7575,4332,Pavani Rana,42.0,1.0,A2
7576,4333,Wriddhish Karan,66.0,2.0,A1
7577,4333,Eesha Gokhale,23.0,2.0,A2
7578,4334,Ayaan Behl,40.0,1.0,A1
7579,4335,Hemal Sethi,62.0,2.0,A1
7580,4335,Azad Kamdar,29.0,,A2
7581,4336,Mugdha Agrawal,47.0,3.0,A1
7582,4336,Aarnav Sha,51.0,2.0,A2
7583,4337,Zilmil Sathe,46.0,2.0,A1
7584,4338,Gaurangi Kapadia,17.0,3.0,A1
7585,4338,Wishi Barad,47.0,1.0,A2
7586,4338,Yatin Walla,54.0,2.0,A3
7587,4339,Henry Ganguly,,2.0,A1
7588,4340,Adweta Deol,40.0,,A1
7589,4341,Matthew Bhagat,50.0,1.0,A1
7590,4342,Ganga Natarajan,51.0,2.0,A1
7591,4343,Isaac Bassi,27.0,1.0,A1
7592,4343,Sudiksha Mitter,22.0,1.0,A2
7593,4344,Wahab Badami,44.0,2.0,A1
7594,4344,Bhavini Deshmukh,,2.0,A2
7595,4345,Varsha Dara,38.0,2.0,A1
7596,4346,Yashodhara Anne,17.0,1.0,A1
7597,4347,Thomas Chopra,59.0,2.0,A1
7598,4347,Kala Balakrishnan,34.0,1.0,A2
7599,4347,Yutika Chokshi,65.0,1.0,A3
7600,4348,Vasana Vohra,54.0,2.0,A1
7601,4349,Balvan Saini,,2.0,A1
7602,4349,Azaan Malhotra,36.0,2.0,A2
7603,4349,Triveni Sachdeva,49.0,2.0,A3
7604,4349,Banjeet Kapadia,31.0,1.0,A4
7605,4350,Unni Raghavan,68.0,2.0,A1
7606,4351,Ria Gill,22.0,1.0,A1
7607,4352,Warda Deshmukh,,,A1
7608,4353,Neel Soman,63.0,2.0,A1
7609,4353,Vedhika Pradhan,67.0,1.0,A2
7610,4354,Ekapad Dara,66.0,2.0,A1
7611,4355,Nathan Sahni,,2.0,A1
7612,4356,Nikita Bala,,1.0,A1
7613,4356,Ranbir Mitra,17.0,2.0,A2
7614,4356,Garima Sarraf,23.0,2.0,A3
7615,4357,Yamini Suri,40.0,,A1
7616,4358,Widisha Srinivasan,25.0,1.0,A1
7617,4359,Frederick Arya,67.0,1.0,A1
7618,4359,Azad Subramaniam,40.0,1.0,A2
7619,4359,Warjas Dada,64.0,1.0,A3
7620,4359,Nilima Jani,46.0,1.0,A4
7621,4360,Yutika Chakrabarti,,2.0,A1
7622,4361,Kala Lanka,28.0,2.0,A1
7623,4361,Bhanumati Mandal,53.0,1.0,A2
7624,4362,Raksha Sharaf,25.0,2.0,A1
7625,4363,Shivani Lal,42.0,2.0,A1
7626,4363,Abdul Prashad,45.0,1.0,A2
7627,4364,Waida Vasa,48.0,2.0,A1
